content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Mohon aplikasi lebih dioptimalkan agar berjalan lancar di hp kelas menengah ke bawah. Fitur yang tidak penting dikurangi saja. Satu lagi, tambahkan ""mode gelap atau dark mode"" agar bisa dilihat dengan nyaman di malam hari Terima kasih",4,Positif,mohon aplikasi lebih dioptimalkan agar berjalan lancar di hp kelas menengah ke bawah fitur yang tidak penting dikurangi saja satu lagi tambahkan mode gelap atau dark mode agar bisa dilihat dengan nyaman di malam hari terima kasih,mohon aplikasi dioptimalkan berjalan lancar hp kelas menengah fitur dikurangi tambahkan mode gelap dark mode nyaman malam terima kasih,"['mohon', 'aplikasi', 'dioptimalkan', 'berjalan', 'lancar', 'hp', 'kelas', 'menengah', 'fitur', 'dikurangi', 'tambahkan', 'mode', 'gelap', 'dark', 'mode', 'nyaman', 'malam', 'terima', 'kasih']",mohon aplikasi optimal jalan lancar hp kelas tengah fitur rang tambah mode gelap dark mode nyaman malam terima kasih
"saya merasa sangat puas selama berbelanja di shopee selain banyak gratis ongkir ,pelayanannya bagus,apalagi fitur shopeepaylatternya sangat membantu pas lg gk uang hee pokoknya trimkasih banyak buat shopee",5,Positif,saya merasa sangat puas selama berbelanja di shopee selain banyak gratis ongkir pelayanannya bagusapalagi fitur shopeepaylatternya sangat membantu pas lg gk uang hee pokoknya trimkasih banyak buat shopee,puas berbelanja shopee gratis ongkir pelayanannya bagusapalagi fitur shopeepaylatternya membantu pas lg gk uang hee pokoknya trimkasih shopee,"['puas', 'berbelanja', 'shopee', 'gratis', 'ongkir', 'pelayanannya', 'bagusapalagi', 'fitur', 'shopeepaylatternya', 'membantu', 'pas', 'lg', 'gk', 'uang', 'hee', 'pokoknya', 'trimkasih', 'shopee']",puas belanja shopee gratis ongkir layan bagusapalagi fitur shopeepaylatternya bantu pas lg gk uang hee pokok trimkasih shopee
"Sarangnya para penipuan saya kehilangan uang 1,6juta sekarang saldo di shopeepay gua gak bisa di pake karena salah pin dan saya mau ganti pinnya gagal karena keamanan. Kemarin kehilangan 1,6juta sekarang 265ribu. Ya Alhamdulillah walaupun saya sering kena tipu disini tapi costumer servicenya memuaskan ketika saya melaporkan toko penjual langsung siap memblokir toko tersebut tidak seperti aplikasi lain butuh proses yang ribet udah itu gagal dilaporkan. Sekali lagi terimakasih banyak",5,Positif,sarangnya para penipuan saya kehilangan uang juta sekarang saldo di shopeepay gua gak bisa di pake karena salah pin dan saya mau ganti pinnya gagal karena keamanan kemarin kehilangan juta sekarang ribu ya alhamdulillah walaupun saya sering kena tipu disini tapi costumer servicenya memuaskan ketika saya melaporkan toko penjual langsung siap memblokir toko tersebut tidak seperti aplikasi lain butuh proses yang ribet udah itu gagal dilaporkan sekali lagi terimakasih banyak,sarangnya penipuan kehilangan uang juta saldo shopeepay gua gak pake salah pin ganti pinnya gagal keamanan kemarin kehilangan juta ribu ya alhamdulillah kena tipu costumer servicenya memuaskan melaporkan toko penjual langsung memblokir toko aplikasi butuh proses ribet udah gagal dilaporkan terimakasih,"['sarangnya', 'penipuan', 'kehilangan', 'uang', 'juta', 'saldo', 'shopeepay', 'gua', 'gak', 'pake', 'salah', 'pin', 'ganti', 'pinnya', 'gagal', 'keamanan', 'kemarin', 'kehilangan', 'juta', 'ribu', 'ya', 'alhamdulillah', 'kena', 'tipu', 'costumer', 'servicenya', 'memuaskan', 'melaporkan', 'toko', 'penjual', 'langsung', 'memblokir', 'toko', 'aplikasi', 'butuh', 'proses', 'ribet', 'udah', 'gagal', 'dilaporkan', 'terimakasih']",sarang tipu hilang uang juta saldo shopeepay gua gak pake salah pin ganti pin gagal aman kemarin hilang juta ribu ya alhamdulillah kena tipu costumer servicenya muas lapor toko jual langsung blokir toko aplikasi butuh proses ribet udah gagal lapor terimakasih
"Bintang satu dulu, karena setiap masuk ke bagian menu shopee pasti bakal lelet Mulu. Padahal jaringan stabil, koneksi juga lagi cepat tiba buka aplikasi shopee terus lelet. Mohon diperbaiki",1,Negatif,bintang satu dulu karena setiap masuk ke bagian menu shopee pasti bakal lelet mulu padahal jaringan stabil koneksi juga lagi cepat tiba buka aplikasi shopee terus lelet mohon diperbaiki,bintang masuk menu shopee lelet mulu jaringan stabil koneksi cepat buka aplikasi shopee lelet mohon diperbaiki,"['bintang', 'masuk', 'menu', 'shopee', 'lelet', 'mulu', 'jaringan', 'stabil', 'koneksi', 'cepat', 'buka', 'aplikasi', 'shopee', 'lelet', 'mohon', 'diperbaiki']",bintang masuk menu shopee lelet mulu jaring stabil koneksi cepat buka aplikasi shopee lelet mohon baik
"App lebih berat drpd app sebelah, mohon cek toko-toko fiktif yang merugikan konsumen, kasih pilihan kurir yang benar-benar kompeten, sering melebihi estimasi, shopee food juga sering lag, driver masih dimana tau-tau udah sampai lokasi. Edit : habis update makin berat aja sih, ga ada perubahan dan ga ada tanggapan serius.",2,Negatif,app lebih berat drpd app sebelah mohon cek tokotoko fiktif yang merugikan konsumen kasih pilihan kurir yang benarbenar kompeten sering melebihi estimasi shopee food juga sering lag driver masih dimana tautau udah sampai lokasi edit  habis update makin berat aja sih ga ada perubahan dan ga ada tanggapan serius,app berat drpd app sebelah mohon cek tokotoko fiktif merugikan konsumen kasih pilihan kurir benarbenar kompeten melebihi estimasi shopee food lag driver dimana tautau udah lokasi edit habis update berat aja sih ga perubahan ga tanggapan serius,"['app', 'berat', 'drpd', 'app', 'sebelah', 'mohon', 'cek', 'tokotoko', 'fiktif', 'merugikan', 'konsumen', 'kasih', 'pilihan', 'kurir', 'benarbenar', 'kompeten', 'melebihi', 'estimasi', 'shopee', 'food', 'lag', 'driver', 'dimana', 'tautau', 'udah', 'lokasi', 'edit', 'habis', 'update', 'berat', 'aja', 'sih', 'ga', 'perubahan', 'ga', 'tanggapan', 'serius']",app berat drpd app belah mohon cek tokotoko fiktif rugi konsumen kasih pilih kurir benarbenar kompeten lebih estimasi shopee food lag driver mana tautau udah lokasi edit habis update berat aja sih ga ubah ga tanggap serius
"Makin lama shopee makin ngebug, padahal sudah selalu di update masij tetep saja begitu, loading lama banget ga muncul muncul, putih semua layarnya, saya rasa ini apk nya sangat berat, padahal jaringan full tidak ada kendala masalah jaringan, di apk lain bagus bagus saja, tapi dishopee ngebugnya keterlaluan, mohon segera diperbaiki",1,Negatif,makin lama shopee makin ngebug padahal sudah selalu di update masij tetep saja begitu loading lama banget ga muncul muncul putih semua layarnya saya rasa ini apk nya sangat berat padahal jaringan full tidak ada kendala masalah jaringan di apk lain bagus bagus saja tapi dishopee ngebugnya keterlaluan mohon segera diperbaiki,shopee ngebug update masij tetep loading banget ga muncul muncul putih layarnya apk nya berat jaringan full kendala jaringan apk bagus bagus dishopee ngebugnya mohon diperbaiki,"['shopee', 'ngebug', 'update', 'masij', 'tetep', 'loading', 'banget', 'ga', 'muncul', 'muncul', 'putih', 'layarnya', 'apk', 'nya', 'berat', 'jaringan', 'full', 'kendala', 'jaringan', 'apk', 'bagus', 'bagus', 'dishopee', 'ngebugnya', 'mohon', 'diperbaiki']",shopee ngebug update masij tetep loading banget ga muncul muncul putih layar apk nya berat jaring full kendala jaring apk bagus bagus dishopee ngebugnya mohon baik
"Aplikasi hari semakin hari semakin kacau, LEMOT, LELET, jangan bilang pastikan memory cukup, ini memory gw masih banyak, jangan nanya internet mau pakai data atau WiFi sama aja lemot, jangan bilang restar HP, dll intinya engga ada perubahan sama sekali tetep lemottttttt",2,Negatif,aplikasi hari semakin hari semakin kacau lemot lelet jangan bilang pastikan memory cukup ini memory gw masih banyak jangan nanya internet mau pakai data atau wifi sama aja lemot jangan bilang restar hp dll intinya engga ada perubahan sama sekali tetep lemottttttt,aplikasi kacau lemot lelet bilang pastikan memory memory gw nanya internet pakai data wifi aja lemot bilang restar hp dll intinya engga perubahan tetep lemottttttt,"['aplikasi', 'kacau', 'lemot', 'lelet', 'bilang', 'pastikan', 'memory', 'memory', 'gw', 'nanya', 'internet', 'pakai', 'data', 'wifi', 'aja', 'lemot', 'bilang', 'restar', 'hp', 'dll', 'intinya', 'engga', 'perubahan', 'tetep', 'lemottttttt']",aplikasi kacau lot lelet bilang pasti memory memory gw nanya internet pakai data wifi aja lot bilang restar hp dll inti engga ubah tetep lemottttttt
"Kenapa saya ga bisa ajukan shopee pinJam lagi, belum klik AJUKAN sudah ada tulisan pengajuan pinjamanmu gagal, padahal saya sudah lunasin semua sudah lama!!! Buat apa fitul Shopee pinjam kalo tidak bisa di gunakan!!! Pdhl saya pelanggan shopee sudah lama!! Sangat kecewa pdhl saya lagi butuh banget",1,Negatif,kenapa saya ga bisa ajukan shopee pinjam lagi belum klik ajukan sudah ada tulisan pengajuan pinjamanmu gagal padahal saya sudah lunasin semua sudah lama buat apa fitul shopee pinjam kalo tidak bisa di gunakan pdhl saya pelanggan shopee sudah lama sangat kecewa pdhl saya lagi butuh banget,ga ajukan shopee pinjam klik ajukan tulisan pengajuan pinjamanmu gagal lunasin fitul shopee pinjam kalo pdhl pelanggan shopee kecewa pdhl butuh banget,"['ga', 'ajukan', 'shopee', 'pinjam', 'klik', 'ajukan', 'tulisan', 'pengajuan', 'pinjamanmu', 'gagal', 'lunasin', 'fitul', 'shopee', 'pinjam', 'kalo', 'pdhl', 'pelanggan', 'shopee', 'kecewa', 'pdhl', 'butuh', 'banget']",ga aju shopee pinjam klik aju tulis aju pinjam gagal lunasin fitul shopee pinjam kalo pdhl langgan shopee kecewa pdhl butuh banget
Aplikasi mantap luar biasa sangat berguna buat yg punya gajih bulan bisa beli barang bayar bulan depan Maksih shopee Tapi kapan ya saya dapat kesempatan pinjem uang di shopee...masa saya belum dapat,5,Positif,aplikasi mantap luar biasa sangat berguna buat yg punya gajih bulan bisa beli barang bayar bulan depan maksih shopee tapi kapan ya saya dapat kesempatan pinjem uang di shopeemasa saya belum dapat,aplikasi mantap berguna yg gajih beli barang bayar maksih shopee ya kesempatan pinjem uang shopeemasa,"['aplikasi', 'mantap', 'berguna', 'yg', 'gajih', 'beli', 'barang', 'bayar', 'maksih', 'shopee', 'ya', 'kesempatan', 'pinjem', 'uang', 'shopeemasa']",aplikasi mantap guna yg gajih beli barang bayar maksih shopee ya sempat pinjem uang shopeemasa
"Bagus aplikasinya, sangat2 interaktif dan juga semua fitunya berfungsi sangat baik transparan dan memudahkan dalam berjualan berbisnis!!!! Semoga semakin maju!!!!",5,Positif,bagus aplikasinya sangat interaktif dan juga semua fitunya berfungsi sangat baik transparan dan memudahkan dalam berjualan berbisnis semoga semakin maju,bagus aplikasinya interaktif fitunya berfungsi transparan memudahkan berjualan berbisnis semoga maju,"['bagus', 'aplikasinya', 'interaktif', 'fitunya', 'berfungsi', 'transparan', 'memudahkan', 'berjualan', 'berbisnis', 'semoga', 'maju']",bagus aplikasi interaktif fitunya fungsi transparan mudah jual bisnis moga maju
"tolong lah jangan di batasi shope pay sayaa....,masa 100k hilang begitu saja karena batasan apa coba kesalahan yang saya buat,dari dulu sampe sekarang pake ini aplikasi aman aman aja tuh dan ga pernah curang, tolonglah ya lebih kembangkan lagi ni apk....",1,Negatif,tolong lah jangan di batasi shope pay sayaamasa k hilang begitu saja karena batasan apa coba kesalahan yang saya buatdari dulu sampe sekarang pake ini aplikasi aman aman aja tuh dan ga pernah curang tolonglah ya lebih kembangkan lagi ni apk,tolong batasi shope pay sayaamasa k hilang batasan coba kesalahan buatdari sampe pake aplikasi aman aman aja tuh ga curang tolonglah ya kembangkan ni apk,"['tolong', 'batasi', 'shope', 'pay', 'sayaamasa', 'k', 'hilang', 'batasan', 'coba', 'kesalahan', 'buatdari', 'sampe', 'pake', 'aplikasi', 'aman', 'aman', 'aja', 'tuh', 'ga', 'curang', 'tolonglah', 'ya', 'kembangkan', 'ni', 'apk']",tolong batas shope pay sayaamasa k hilang batas coba salah buatdari sampe pake aplikasi aman aman aja tuh ga curang tolong ya kembang ni apk
"Aplikasi yang bermanfaat dan sangat membantu.. dan semoga terus berkembang, BRAVO SHOPEE..!!!!",5,Positif,aplikasi yang bermanfaat dan sangat membantu dan semoga terus berkembang bravo shopee,aplikasi bermanfaat membantu semoga berkembang bravo shopee,"['aplikasi', 'bermanfaat', 'membantu', 'semoga', 'berkembang', 'bravo', 'shopee']",aplikasi manfaat bantu moga kembang bravo shopee
"Sumpaaaaaahh nyesel bgt update aplikas shopee. Langsung ga bisa dibuka sama sekali dan tulisan nya downloading 0% terus. Padahal paket data saya banyak, memori kg msh banyak. Mana abis isi shopeepay banyak lg mw buat transfer2 dan byr paylater. Ampun deh ngeselin bgt. Uninstall aja lah ntr klo ak udh selesai soalnya cmbkn emosi setiap bjka shopee skg.",1,Negatif,sumpaaaaaahh nyesel bgt update aplikas shopee langsung ga bisa dibuka sama sekali dan tulisan nya downloading  terus padahal paket data saya banyak memori kg msh banyak mana abis isi shopeepay banyak lg mw buat transfer dan byr paylater ampun deh ngeselin bgt uninstall aja lah ntr klo ak udh selesai soalnya cmbkn emosi setiap bjka shopee skg,sumpaaaaaahh nyesel bgt update aplikas shopee langsung ga dibuka tulisan nya downloading paket data memori kg msh abis isi shopeepay lg mw transfer byr paylater ampun deh ngeselin bgt uninstall aja ntr klo ak udh selesai cmbkn emosi bjka shopee skg,"['sumpaaaaaahh', 'nyesel', 'bgt', 'update', 'aplikas', 'shopee', 'langsung', 'ga', 'dibuka', 'tulisan', 'nya', 'downloading', 'paket', 'data', 'memori', 'kg', 'msh', 'abis', 'isi', 'shopeepay', 'lg', 'mw', 'transfer', 'byr', 'paylater', 'ampun', 'deh', 'ngeselin', 'bgt', 'uninstall', 'aja', 'ntr', 'klo', 'ak', 'udh', 'selesai', 'cmbkn', 'emosi', 'bjka', 'shopee', 'skg']",sumpaaaaaahh nyesel bgt update aplikas shopee langsung ga buka tulis nya downloading paket data memori kg msh abis isi shopeepay lg mw transfer byr paylater ampun deh ngeselin bgt uninstall aja ntr klo ak udh selesai cmbkn emosi bjka shopee skg
Kurang nyaman sekarang aplikasinya.. Buka video lelet dan macet.. Tolong tingkatkan lagi kecepatan aplikasinya dalam hal video,5,Positif,kurang nyaman sekarang aplikasinya buka video lelet dan macet tolong tingkatkan lagi kecepatan aplikasinya dalam hal video,nyaman aplikasinya buka video lelet macet tolong tingkatkan kecepatan aplikasinya video,"['nyaman', 'aplikasinya', 'buka', 'video', 'lelet', 'macet', 'tolong', 'tingkatkan', 'kecepatan', 'aplikasinya', 'video']",nyaman aplikasi buka video lelet macet tolong tingkat cepat aplikasi video
Aplikasinya bagus. Tp saran klw barang yang dikirim sudah lewat perkiraan sampainya barang. Cepat2 di cek barangnya apa masih aman masih ada. Dan klw pelanggan SDH kecewa nungguin barang nya terlalu lama gak sampai2 SDh lewat dari waktu yang di perkirakan shopee dan dia batalkan minta kembali uang. supaya di percepat pengembalian uangnya,4,Positif,aplikasinya bagus tp saran klw barang yang dikirim sudah lewat perkiraan sampainya barang cepat di cek barangnya apa masih aman masih ada dan klw pelanggan sdh kecewa nungguin barang nya terlalu lama gak sampai sdh lewat dari waktu yang di perkirakan shopee dan dia batalkan minta kembali uang supaya di percepat pengembalian uangnya,aplikasinya bagus tp saran klw barang dikirim perkiraan sampainya barang cepat cek barangnya aman klw pelanggan sdh kecewa nungguin barang nya gak sdh perkirakan shopee batalkan uang percepat pengembalian uangnya,"['aplikasinya', 'bagus', 'tp', 'saran', 'klw', 'barang', 'dikirim', 'perkiraan', 'sampainya', 'barang', 'cepat', 'cek', 'barangnya', 'aman', 'klw', 'pelanggan', 'sdh', 'kecewa', 'nungguin', 'barang', 'nya', 'gak', 'sdh', 'perkirakan', 'shopee', 'batalkan', 'uang', 'percepat', 'pengembalian', 'uangnya']",aplikasi bagus tp saran klw barang kirim kira sampai barang cepat cek barang aman klw langgan sdh kecewa nungguin barang nya gak sdh kira shopee batal uang cepat kembali uang
Saya pesan shoope food dgn pembayaran paylater dinyatakan eror pdhal jaringan bagus saya coba 2 kali eror jg. Akhirnya saya byr cash. Setelah makanan dtg Ternyata yg eror itu masuk. Akhirnya 3 kali driver dtg dgn menu makanan yg sama dikarenakan shoppe yg eror. Kalau spt ini trs rugi dong. Tlg dong diperbaiki lagi sistemnya yh.,1,Negatif,saya pesan shoope food dgn pembayaran paylater dinyatakan eror pdhal jaringan bagus saya coba  kali eror jg akhirnya saya byr cash setelah makanan dtg ternyata yg eror itu masuk akhirnya  kali driver dtg dgn menu makanan yg sama dikarenakan shoppe yg eror kalau spt ini trs rugi dong tlg dong diperbaiki lagi sistemnya yh,pesan shoope food dgn pembayaran paylater dinyatakan eror pdhal jaringan bagus coba kali eror jg byr cash makanan dtg yg eror masuk kali driver dtg dgn menu makanan yg shoppe yg eror spt trs rugi tlg diperbaiki sistemnya yh,"['pesan', 'shoope', 'food', 'dgn', 'pembayaran', 'paylater', 'dinyatakan', 'eror', 'pdhal', 'jaringan', 'bagus', 'coba', 'kali', 'eror', 'jg', 'byr', 'cash', 'makanan', 'dtg', 'yg', 'eror', 'masuk', 'kali', 'driver', 'dtg', 'dgn', 'menu', 'makanan', 'yg', 'shoppe', 'yg', 'eror', 'spt', 'trs', 'rugi', 'tlg', 'diperbaiki', 'sistemnya', 'yh']",pesan shoope food dgn bayar paylater nyata eror pdhal jaring bagus coba kali eror jg byr cash makan dtg yg eror masuk kali driver dtg dgn menu makan yg shoppe yg eror spt trs rugi tlg baik sistem yh
Shopee is the best Khusus buat penjual tlg deskripsi iklan nya benar2 disesuaikan dgn produk yg ditawarkan ke pembeli...soalnya satu2 nya cara pembeli agar pesanan nya sesuai hnya berpedoman pada deskripsi iklan si penjual.. Seller hrs bnar2 amanah dlm menjual barang nya...jgn main tipu2 di shopee,5,Positif,shopee is the best khusus buat penjual tlg deskripsi iklan nya benar disesuaikan dgn produk yg ditawarkan ke pembelisoalnya satu nya cara pembeli agar pesanan nya sesuai hnya berpedoman pada deskripsi iklan si penjual seller hrs bnar amanah dlm menjual barang nyajgn main tipu di shopee,shopee is the best khusus penjual tlg deskripsi iklan nya disesuaikan dgn produk yg ditawarkan pembelisoalnya nya pembeli pesanan nya sesuai hnya berpedoman deskripsi iklan si penjual seller hrs bnar amanah dlm menjual barang nyajgn main tipu shopee,"['shopee', 'is', 'the', 'best', 'khusus', 'penjual', 'tlg', 'deskripsi', 'iklan', 'nya', 'disesuaikan', 'dgn', 'produk', 'yg', 'ditawarkan', 'pembelisoalnya', 'nya', 'pembeli', 'pesanan', 'nya', 'sesuai', 'hnya', 'berpedoman', 'deskripsi', 'iklan', 'si', 'penjual', 'seller', 'hrs', 'bnar', 'amanah', 'dlm', 'menjual', 'barang', 'nyajgn', 'main', 'tipu', 'shopee']",shopee is the best khusus jual tlg deskripsi iklan nya sesuai dgn produk yg tawar pembelisoalnya nya beli pesan nya sesuai hnya pedoman deskripsi iklan si jual seller hrs bnar amanah dlm jual barang nyajgn main tipu shopee
"Developer payahh..udah update versi baru,clear cache,internet bagus masih aj sering hang tidak bisa dipencet jika digunakan agak lama,loading halaman jadi berat. Harus reload aplikasi dulu baru lancar trus klo dah agak lama hang lagi pdahal pke hp realme 5 pro ram 8. Masih lancar aplikasi tokped🥱",1,Negatif,developer payahhudah update versi baruclear cacheinternet bagus masih aj sering hang tidak bisa dipencet jika digunakan agak lamaloading halaman jadi berat harus reload aplikasi dulu baru lancar trus klo dah agak lama hang lagi pdahal pke hp realme  pro ram  masih lancar aplikasi tokped,developer payahhudah update versi baruclear cacheinternet bagus aj hang dipencet lamaloading halaman berat reload aplikasi lancar trus klo dah hang pdahal pke hp realme pro ram lancar aplikasi tokped,"['developer', 'payahhudah', 'update', 'versi', 'baruclear', 'cacheinternet', 'bagus', 'aj', 'hang', 'dipencet', 'lamaloading', 'halaman', 'berat', 'reload', 'aplikasi', 'lancar', 'trus', 'klo', 'dah', 'hang', 'pdahal', 'pke', 'hp', 'realme', 'pro', 'ram', 'lancar', 'aplikasi', 'tokped']",developer payahhudah update versi baruclear cacheinternet bagus aj hang pencet lamaloading halaman berat reload aplikasi lancar trus klo dah hang pdahal pke hp realme pro ram lancar aplikasi tokped
Shopee sekarang penjualnya atau kurir2 nya pada gajelas semua!!! Barang2 yang dipesen selalu dibatalkan seenaknya aja!! Padahal barang itu penting atau gimana. Gajelas banget bikin kecewa!!,1,Negatif,shopee sekarang penjualnya atau kurir nya pada gajelas semua barang yang dipesen selalu dibatalkan seenaknya aja padahal barang itu penting atau gimana gajelas banget bikin kecewa,shopee penjualnya kurir nya gajelas barang dipesen dibatalkan aja barang gimana gajelas banget bikin kecewa,"['shopee', 'penjualnya', 'kurir', 'nya', 'gajelas', 'barang', 'dipesen', 'dibatalkan', 'aja', 'barang', 'gimana', 'gajelas', 'banget', 'bikin', 'kecewa']",shopee jual kurir nya gajelas barang sen batal aja barang gimana gajelas banget bikin kecewa
"Saran sih kalau bisa, adain opsi Pelunasan Penuh untuk setiap barang yg dibeli dengan Spaylater.. seperti Spinjam.. Trimss.. :).. Tambahan kali aja di acc.. adain juga Opsi bisa edit jumlah yg harus dibayar di Spaylater kaya Spinjam.. jadi pas ada uang bisa di bayar dulu dikit² Makasih atas perhatiannya",5,Positif,saran sih kalau bisa adain opsi pelunasan penuh untuk setiap barang yg dibeli dengan spaylater seperti spinjam trimss  tambahan kali aja di acc adain juga opsi bisa edit jumlah yg harus dibayar di spaylater kaya spinjam jadi pas ada uang bisa di bayar dulu dikit makasih atas perhatiannya,saran sih adain opsi pelunasan penuh barang yg dibeli spaylater spinjam trimss tambahan kali aja acc adain opsi edit yg dibayar spaylater kaya spinjam pas uang bayar dikit makasih perhatiannya,"['saran', 'sih', 'adain', 'opsi', 'pelunasan', 'penuh', 'barang', 'yg', 'dibeli', 'spaylater', 'spinjam', 'trimss', 'tambahan', 'kali', 'aja', 'acc', 'adain', 'opsi', 'edit', 'yg', 'dibayar', 'spaylater', 'kaya', 'spinjam', 'pas', 'uang', 'bayar', 'dikit', 'makasih', 'perhatiannya']",saran sih adain opsi lunas penuh barang yg beli spaylater spinjam trimss tambah kali aja acc adain opsi edit yg bayar spaylater kaya spinjam pas uang bayar dikit makasih perhati
"Masih sama, tidak ada perubahan makin lemot saja. Udah update versi terbaru, jaringan internet bagus, clear cache sudah, logout login sudah. Tetap saja Loading aplikasi lama banget. Update aplikasi hanya makan memori besar saja,kinerja aplikasinya parah lambat...",1,Negatif,masih sama tidak ada perubahan makin lemot saja udah update versi terbaru jaringan internet bagus clear cache sudah logout login sudah tetap saja loading aplikasi lama banget update aplikasi hanya makan memori besar sajakinerja aplikasinya parah lambat,perubahan lemot udah update versi terbaru jaringan internet bagus clear cache logout login loading aplikasi banget update aplikasi makan memori sajakinerja aplikasinya parah lambat,"['perubahan', 'lemot', 'udah', 'update', 'versi', 'terbaru', 'jaringan', 'internet', 'bagus', 'clear', 'cache', 'logout', 'login', 'loading', 'aplikasi', 'banget', 'update', 'aplikasi', 'makan', 'memori', 'sajakinerja', 'aplikasinya', 'parah', 'lambat']",ubah lot udah update versi baru jaring internet bagus clear cache logout login loading aplikasi banget update aplikasi makan memori sajakinerja aplikasi parah lambat
"Saya sangat puas dengan layanan Shopee selain bisa belanja dengan hemat bisa menyimpan uang seperti ATM dan bisa mendapatkan uang juga walau hanya recehan tapi terbukti dan bukan penipuan 🥰, terimakasih dan satu lagi pas liat video Shopee jangan tambah lama dong kk makin lama makin sedikit bonus nya 😁🙏🏻",5,Positif,saya sangat puas dengan layanan shopee selain bisa belanja dengan hemat bisa menyimpan uang seperti atm dan bisa mendapatkan uang juga walau hanya recehan tapi terbukti dan bukan penipuan  terimakasih dan satu lagi pas liat video shopee jangan tambah lama dong kk makin lama makin sedikit bonus nya ,puas layanan shopee belanja hemat menyimpan uang atm uang recehan terbukti penipuan terimakasih pas liat video shopee kk bonus nya,"['puas', 'layanan', 'shopee', 'belanja', 'hemat', 'menyimpan', 'uang', 'atm', 'uang', 'recehan', 'terbukti', 'penipuan', 'terimakasih', 'pas', 'liat', 'video', 'shopee', 'kk', 'bonus', 'nya']",puas layan shopee belanja hemat simpan uang atm uang receh bukti tipu terimakasih pas liat video shopee kk bonus nya
"Selama berbelanja di shopee,barang2 yang saya pesan semuanya bagus,benar2 sesuai dengan gambar dan iklan,kualitasnya bagus,pelayanan dan pengiriman juga sangat baik",5,Positif,selama berbelanja di shopeebarang yang saya pesan semuanya bagusbenar sesuai dengan gambar dan iklankualitasnya baguspelayanan dan pengiriman juga sangat baik,berbelanja shopeebarang pesan bagusbenar sesuai gambar iklankualitasnya baguspelayanan pengiriman,"['berbelanja', 'shopeebarang', 'pesan', 'bagusbenar', 'sesuai', 'gambar', 'iklankualitasnya', 'baguspelayanan', 'pengiriman']",belanja shopeebarang pesan bagusbenar sesuai gambar iklankualitasnya baguspelayanan kirim
"Makin hari makin gk jelas, voucher cuma di kasih 1 dlam seminggu itupun min40 ,padahal biasanya voucher min 30 dan min0 banyak,lama"" uninstall juga nih apk,lebih enak aplikasi biru",1,Negatif,makin hari makin gk jelas voucher cuma di kasih  dlam seminggu itupun min padahal biasanya voucher min  dan min banyaklama uninstall juga nih apklebih enak aplikasi biru,gk voucher kasih dlam seminggu itupun min voucher min min banyaklama uninstall nih apklebih enak aplikasi biru,"['gk', 'voucher', 'kasih', 'dlam', 'seminggu', 'itupun', 'min', 'voucher', 'min', 'min', 'banyaklama', 'uninstall', 'nih', 'apklebih', 'enak', 'aplikasi', 'biru']",gk voucher kasih dlam minggu itu min voucher min min banyaklama uninstall nih apklebih enak aplikasi biru
"Biasanya gw muji muji marketing ini apps bagus, skrg jelek. Soalnya voucher gratis ongkirnya udah jarang bgt ada. Ada, kalau event tgl kembar sama tgl 25 doang. Dikira org checkout setiap tgl itu doang kali. Masi mending kompetitor sebelah voucher gratis ongkirnya di refresh mingguan jdi stiap minggu UDAH PASTI kita login apps buat klaim voucher dan checkout. Mending rekrut gw jdi marketing shopee deh. Gw bantai semua nanti apps kompetitor. Kebetulan gw ada track record jdi marketing wkwk.",2,Negatif,biasanya gw muji muji marketing ini apps bagus skrg jelek soalnya voucher gratis ongkirnya udah jarang bgt ada ada kalau event tgl kembar sama tgl  doang dikira org checkout setiap tgl itu doang kali masi mending kompetitor sebelah voucher gratis ongkirnya di refresh mingguan jdi stiap minggu udah pasti kita login apps buat klaim voucher dan checkout mending rekrut gw jdi marketing shopee deh gw bantai semua nanti apps kompetitor kebetulan gw ada track record jdi marketing wkwk,gw muji muji marketing apps bagus skrg jelek voucher gratis ongkirnya udah jarang bgt event tgl kembar tgl doang org checkout tgl doang kali masi mending kompetitor sebelah voucher gratis ongkirnya refresh mingguan jdi stiap minggu udah login apps klaim voucher checkout mending rekrut gw jdi marketing shopee deh gw bantai apps kompetitor gw track record jdi marketing wkwk,"['gw', 'muji', 'muji', 'marketing', 'apps', 'bagus', 'skrg', 'jelek', 'voucher', 'gratis', 'ongkirnya', 'udah', 'jarang', 'bgt', 'event', 'tgl', 'kembar', 'tgl', 'doang', 'org', 'checkout', 'tgl', 'doang', 'kali', 'masi', 'mending', 'kompetitor', 'sebelah', 'voucher', 'gratis', 'ongkirnya', 'refresh', 'mingguan', 'jdi', 'stiap', 'minggu', 'udah', 'login', 'apps', 'klaim', 'voucher', 'checkout', 'mending', 'rekrut', 'gw', 'jdi', 'marketing', 'shopee', 'deh', 'gw', 'bantai', 'apps', 'kompetitor', 'gw', 'track', 'record', 'jdi', 'marketing', 'wkwk']",gw muji muji marketing apps bagus skrg jelek voucher gratis ongkirnya udah jarang bgt event tgl kembar tgl doang org checkout tgl doang kali mas mending kompetitor belah voucher gratis ongkirnya refresh minggu jdi stiap minggu udah login apps klaim voucher checkout mending rekrut gw jdi marketing shopee deh gw bantai apps kompetitor gw track record jdi marketing wkwk
